"Service","EC2-Other($)","Tax($)","Glue($)","S3($)","Support (Business)($)","CloudWatch($)","Savings Plans for  Compute usage($)","Relational Database Service($)","Cognito($)","CloudFront($)","CloudTrail($)","EC2-Instances($)","ElastiCache($)","MQ($)","VPC($)","Managed Streaming for Apache Kafka($)","Systems Manager($)","OpenSearch Service($)","Elastic Load Balancing($)","Elastic Container Service for Kubernetes($)","DynamoDB($)","DocumentDB (with MongoDB compatibility)($)","Certificate Manager($)","Route 53($)","API Gateway($)","QuickSight($)","EC2 Container Registry (ECR)($)","Hardened Red Hat Enterprise 7 (RHEL 7)($)","CIS  Linux 2 Benchmark - Level 2($)","CIS Ubuntu Linux 20.04 LTS Benchmark - Level 1($)","Redshift($)","DMS($)","Elastic MapReduce($)","Key Management Service($)","SQS($)","Managed Workflows for Apache Airflow($)","WAF($)","Kinesis($)","Lambda($)","Kinesis Firehose($)","Athena($)","Secrets Manager($)","Cost Explorer($)","SNS($)","CIS Ubuntu Linux 22.04 LTS Benchmark - Level 1($)","Service Catalog($)","SES($)","Direct Connect($)","CloudWatch Events($)","Budgets($)","Config($)","Glacier($)","Simple Workflow Service($)","Step Functions($)","X-Ray($)","CloudShell($)","CodeArtifact($)","Refund($)","Total costs($)"
"2023-08-16","531.3969664816","","366.060515346","141.1769145473","","93.0216473677","111.6","72.1347341462","0","48.1863405851","28.1486448","0.3633697049","32.0515200912","30.5447323457","56.2380492641","","0.054115398","17.0465391386","11.2944899187","11.16","0.0000574814","5.3588207625","","8.371246572","2.9047041435","5.039999916","1.3248050983","2.88","1.92","1.92","","","","1.36320447","0.1381903133","","0.1805490696","","0.0025924454","0.0516895648","0.1022907","0.1166739","","0.0321692775","","0","0.0018944946","","0.000103344","","","0.0000001894","0.0000002941","0.000000457","","","","","1582.1875716285"
"2023-08-17","484.7572533035","","377.5437203664","135.356417668","","90.0019925838","111.6","72.2515036836","0","52.1526414477","28.6305894","0.400025437","32.0515200912","30.5495886781","23.3790944597","","0.00351168","17.0465419229","11.5808133651","11.16","0.0000002928","5.3547633627","","8.371232064","2.9954177385","5.039999916","1.3312349033","2.88","1.92","1.92","","","","1.362945","0.1476603012","","0.1806768516","","0.0025665357","0.0514914589","0.0448818","0.11663205","","0.0349872508","","0","0.0000938132","","0.000103344","","","0.0000009204","0.000000588","0.000000457","","","","","1510.2199027351"
"2023-08-18","476.330933082","","572.073048078","140.2565742562","","95.2160001906","111.6","72.2895063469","0","51.6566091087","29.1021924","0.3953498761","32.0515200942","30.5501416497","38.3675972907","","0.145633908","17.0465050922","11.5646860479","11.16","0.0000434481","5.3551111775","","8.371200816","2.9911243935","5.039999916","1.3355450646","2.88","1.92","1.92","","","","1.36561224","0.1628212542","","0.1807365576","","0.0025513366","0.0514991519","0.06388635","0.11696685","","0.0329249775","","0.002604","0.0006878724","","0.0001060368","","","0.0000020183","0.000000588","0.0000000338","","","","","1721.599721504"
"2023-08-19","479.9609070656","","290.7218718516","129.9063920204","","89.6723513939","111.6","72.2582846875","0","50.5742722528","28.04415","0.378859824","32.051520102","30.5315233609","22.0008608944","","0.00351168","17.0464884656","11.3969717457","11.16","0.0000002928","5.3720546296","","8.37094674","2.9739640335","5.039999916","1.3418581872","2.88","1.92","1.92","","","","1.36333839","0.1526024304","","0.1806260736","","0.0027234708","0.0515099294","","0.1171017","","0.0319059025","","0.001302","","","0.000103344","","","0.0000020463","0.000001176","0.0000000676","","","","","1409.0280056741"
"2023-08-20","476.9594267092","","219.6515516328","128.3773142471","","85.5157087857","111.6","72.2325040706","0","42.1410032562","26.833383","0.3253009882","32.0515201124","30.5295990272","34.5888831028","","0.00351168","17.0464883157","11.1054451753","11.16","0.0000002928","5.315535827","","8.370908052","2.6657806335","5.039999916","1.3419559094","2.88","1.92","1.92","","","","1.36439859","0.1473803874","","0.1805886876","","0.0027442081","0.0508827707","","0.116925","","0.0309418681","","0.001302","","","0.0001036128","","","0.0000020296","0.000000882","0.0000000507","","","","","1331.4710908209"
"2023-08-21","483.3582710217","","301.7724313116","136.1044665088","","91.824250835","111.6","72.2413082011","0","48.7505043176","33.8870424","0.3849149285","32.0515201205","30.5312107182","34.4067288307","","0.031045818","17.046489608","11.285334868","11.16","0.0000002928","5.3584819677","","8.364869562","2.8587988785","5.039999916","1.3424619949","2.88","1.92","1.92","","","","1.36298685","0.1480219884","","0.1806489516","","0.0027523404","0.0512175004","0.04850415","0.11364575","","0.0298141524","","0.001302","0.0023226459","","0.000103344","","","0.0000018669","0.000001176","0.0000001352","","","","","1448.0614549508"
"2023-08-22","490.6710411491","","340.072560006","131.1515463092","","91.0394719245","111.6","72.254491639","0","47.2510478207","29.1394668","0.3937550783","32.0515201254","30.5329138356","30.9601481915","","0.00351168","17.0464902908","11.2130394665","11.16","0.000016712","5.3752430704","","8.370398784","2.8987344735","5.039999916","1.3431505337","2.88","1.92","1.92","","","","1.36495659","0.1559570052","","0.1812889776","","0.002729876","0.0512982148","0.0416547","0.1140131","","0.0316259545","","0.001302","0.000098361","","0.000103344","","","0.0000017704","0.000000882","0.0000001859","","","","","1478.2335787676"
"2023-08-23","442.7768710237","","349.484367582","127.3859333648","","95.3410170767","111.6","72.2102070246","0","47.2718050334","29.4152676","0.3857244854","32.0515201378","30.5402903348","29.9059705942","","0.007976796","17.0464575155","11.2446431878","11.16","0.0000002976","5.3836983733","","8.3582550917","2.9278602135","5.039999916","1.3439063665","2.88","1.92","1.92","","","","1.36080228","0.1467871506","","0.1811338536","","0.0027545125","0.0515679349","0.0073935","0.11723655","","0.0284355533","","0.001302","","","0.000103344","","","0.0000004979","0.000001176","0.0000007343","","","","","1439.4992911024"
"2023-08-24","429.5668073707","","366.4829582225","133.026260421","","93.6703836242","111.6","72.2370393714","0","46.2657497184","29.181726","0.3977629117","32.0515201426","30.5340475628","32.5331965125","","0.102488046","17.0464976592","11.128634923","11.16","0.0000572272","5.3726639457","","8.370374976","2.8533500085","5.039999916","1.3464603231","2.88","1.92","1.92","","","","1.36538625","0.1497905856","","0.1806629016","","0.0027833431","0.0512306853","0.000186","0.11767365","","0.0291548863","","0.001302","","","0.000103344","","","0.0000015526","0.000000588","0.0000003217","","","","","1448.5862549907"
"2023-08-25","450.6280840889","","950.241127442","233.9407300883","","150.0157572551","111.6","72.3389261737","0","38.9650464528","28.8285678","0.360081976","32.0515201449","30.5317949762","24.1564189432","","0.00797754","17.0464996363","11.0461587626","11.16","0.0000119546","5.3842056045","","8.370346332","2.7871660935","5.039999916","1.3522520505","2.88","1.92","1.92","","","","1.36572384","0.1618559406","","0.1807265136","","0.0074130641","0.0508132435","0.00137175","0.11793405","","0.033367285","","0.001302","0.0002082747","","0.000103344","","","0.0000017928","0.000000882","0.000000169","","0.000001243","","","2194.4934966234"
"2023-08-26","447.7981364278","","256.7406564274","148.1483528742","","125.3922529198","111.6","72.1072250308","0","30.7424469539","26.5961772","0.3104533327","32.0515201338","30.5290331393","20.9499326366","","0.002022936","17.0465037986","10.8586589709","11.16","0.0000003048","5.3467016371","","8.463257424","2.4350141535","5.039999916","1.355242152","2.88","1.92","1.92","","","","1.36320726","0.1336258674","","0.1810049556","","0.002702788","0.0501132194","0.000186","0.11771085","","0.0223171819","","0.001302","","","0.000103344","","","0.0000018431","0.000000882","0.0000001352","","","","","1373.2658646958"
"2023-08-27","457.8406641017","","246.8546467909","136.5992193345","","106.4080491551","111.6","72.0978217045","0","27.3661231024","26.258178","0.2781894825","32.0515201349","30.5241870213","16.373497862","","0.002023308","17.0465039998","10.7034041482","11.16","0.0000003048","5.3232036212","","8.37023436","2.4027473385","5.039999916","1.3553446502","2.88","1.92","1.92","","","","1.36248186","0.131647074","","0.1806216096","","0.0027273757","0.0497283191","0.6359154","0.11759925","","0.0218321797","","","0.0017322853","","0.000103344","","","0.0000018037","0.000001176","0.0000001521","","","","","1334.8799501657"
"2023-08-28","471.8337170498","","450.1124268078","177.3797019008","","168.6776946092","111.6","72.1575806279","0","33.5623333258","28.4802642","0.3360666104","32.0515201368","30.5584427249","19.7769825498","","0.002023308","17.0465087643","10.9986331249","11.16","0.0000082474","5.3673983002","","8.370377208","2.8791431159","5.039999916","1.355519009","2.88","1.92","1.92","","","","1.36217217","0.1407889518","","0.1807466016","","0.0535711466","0.0511580395","0.02140395","0.11745975","","0.0239289143","","0.001302","0.0015733628","","0.000103344","","","0.0000018057","0.000001176","0.0000001183","","","","","1667.4205528675"
"2023-08-29","486.6450199495","","455.6169488203","133.6187505007","","84.001786201","111.6","74.3541256039","0","31.8284243811","29.7643896","0.3157834656","32.0515201358","30.5457623623","39.4940310909","","0.002023308","17.0465082304","10.8704623448","11.16","0.0000604118","5.3788765863","","8.36519263","2.9736710835","5.039999916","1.3564940516","2.88","1.92","1.92","","","","1.35946029","0.1405314348","","0.1815071556","","0.0543463767","0.0518083922","0.00282255","0.11745975","","0.024488944","","0.001302","0.001953409","","0.000103344","","","0.0000018132","0.000000882","0.0000001014","","","","","1580.6856171164"
"2023-08-30","501.0347073121","","354.6138108495","136.3615763267","","84.1782321927","111.6","75.8828383657","0","30.5783380542","28.7185302","0.3365171776","32.0515201315","30.5387178691","38.4892992026","","0.023591868","17.0465182663","10.8704448495","11.16","0.0000466519","5.3641160576","","8.370840348","3.0059606835","5.039999916","1.3578145759","2.88","1.92","1.92","","","","1.36184853","0.1328555928","","0.1896584196","","0.0296425658","0.0521602207","0.0820074","0.11803635","","0.0247113685","","0.001302","0.001856467","","0.000103344","","","0.0000016842","0.000000588","0.0000001179","","","","","1495.3376055469"
"2023-08-31","500.6475490326","","271.7535736772","127.4403843","","85.3028781745","111.6","75.8008574865","0","32.4772774349","28.452048","0.4498052257","32.0515201296","30.5305011232","33.965071964","","0.002005452","17.0465240153","11.2407294809","11.16","0.0000209718","5.3522065246","","8.371144644","2.9918177085","5.039999916","1.3580268384","2.88","1.92","1.92","","","","1.36356438","0.13631121","","0.1810428996","","0.0026715084","0.0523664831","0.000465","0.117576","","0.0243123256","","0.001302","0.0017153021","","0.000103344","","","0.0000017755","0.000000882","0.0000001014","","","","","1401.6353753114"
"2023-09-01","513.5296526839","7654.41","581.2712579652","139.6206823171","3760.5994397072","104.8081570632","111.6","75.8701572073","0","0.1001952317","29.8131774","0.4981011206","32.0515201344","30.6224746813","28.3002274787","10.9781374773","6.512004708","17.0604341373","11.0935248098","11.16","0.0000534834","5.7507829075","","10.230681132","3.3333748332","5.2080000336","1.4046935191","2.88","1.92","1.92","","","","1.3688784732","0.1387371925","","0.1868782944","","0.0035036053","0.0526509262","0.00280395","0.1203760992","","0.0016542497","","0","0.0019681118","","0.000108384","","","0.0000018197","0.0000006022","0.0000000845","","","","-263.24","12891.1842918245"
"2023-09-02","513.8689357286","","289.1335746492","126.2692584126","","99.6605427501","111.6","75.8871729829","0","0.056643359","30.6302568","0.4372007041","32.0515201349","30.6277001976","26.6201094055","15.85836","0.002004708","17.0604339109","11.0202899861","11.16","0","5.3870892832","","8.37040734","3.6487127232","5.2080000336","1.40531748","2.88","1.92","1.92","","","","1.3711885932","0.1392085394","","0.1868531844","","0.0035258054","0.0527445625","","0.1203900492","","0.0282760808","","0","0.0024519291","","0.000108384","","","0.0000018059","0.0000012044","0.0000000507","","","","","1424.5882807785"
"2023-09-03","510.7472324426","","279.6959538444","128.5283925531","","96.8458617972","111.6","75.8774209362","0","36.5737637561","28.9941078","0.4065776853","32.0515201378","30.6346035422","27.404760235","15.85836","0.010934196","17.0604311321","10.9271958024","11.16","0","5.3412623401","","8.3703999","3.0267440682","5.2080000336","1.40531748","2.88","1.92","1.92","","","","1.3707338232","0.1353345543","","0.1865831124","","0.0036146727","0.0524435655","","0.1202505492","","0.0272168924","","0","0.0027259095","","0.000108384","","","0.0000018128","0.0000009033","0.0000000507","","","","","1446.3478539123"
"2023-09-04","460.4894422943","","496.1801906748","135.0286185309","","105.2370089554","111.6","75.9074572199","0","49.1004421912","30.8871972","0.4972739068","32.0515201421","30.6400166779","12.884699556","15.85836","0.01391652","17.0604334529","11.7955691689","11.16","0.000000322","5.9821088396","","8.370407712","3.3579891432","5.2080000336","1.4073294136","2.88","1.9","1.92","","","","1.3711718532","0.1440249393","","0.1869753864","","0.0035317088","0.0533571496","0.46260525","0.1260129329","","0.0261999205","","0","0.0022493654","","0.000108384","","","0.000001834","0.0000009033","0.0000000507","","0.0000026489","","","1629.7942242821"
"2023-09-05","286.6921287624","","328.9472849652","143.2280858105","","105.1396233834","111.6","75.9265096937","0","55.9054494026","31.2498972","0.5286976794","32.051520144","30.6446606428","46.5222105104","15.85836","0.002009544","17.0603972353","12.4645861531","11.16","0.0000220331","5.3830304415","","8.370419616","3.6267019597","5.2080000336","1.4120262565","2.88","1.92","1.92","","","","1.3723631832","0.1472419488","","0.1880071284","","0.0027968525","0.0537092413","0.10660125","0.1328226","","0.0263563976","","0","0.0003950751","","0.000103344","","","0.0000017399","0.000000588","0.0000000507","","","","","1337.7320208667"
"2023-09-06","278.3307012205","","290.4608636556","135.4526001408","","105.8030457058","111.6","75.924248979","0","48.2721873099","30.6878982","0.3864222837","32.051520144","30.6126932612","34.3796943194","15.85836","0.009455496","17.0603417895","11.714118733","11.16","0.0000199161","5.3988059703","","8.3647037535","3.4214226173","5.2080000336","1.4133441719","2.88","1.92","1.92","","","","1.3701228132","0.1420393812","","0.1874273664","","0.0027628965","0.0535607549","0.00951855","0.1326366","","0.025753164","","0","0.0007551267","","0.000103344","","","0.0000018819","0.000000882","0.0000000338","","","","","1262.2151304957"
"2023-09-07","276.9481963097","","291.7258020396","140.4415627759","","105.837697218","111.6","75.9379733824","0","46.2856382622","30.468939","0.3819419638","32.051520144","30.6135850981","14.8571672456","15.85836","0.00275745","14.1262032125","11.5543665468","11.16","0.0000479866","5.3659309","","8.360174321","3.3342209235","5.2080000336","1.4319834552","2.88","1.92","1.92","","","","1.3716517332","0.1447799982","","0.1869580884","","0.0027760327","0.0537552789","0.22189335","0.1370355","","0.0259949634","","0","0.0022319576","","0.000103344","","","0.0000018035","0.000000588","0.0000000338","","","","","1242.4192509402"
"2023-09-08","281.489735752","","350.0738934528","159.4897920657","","129.165987907","111.6","75.9296837729","0","46.7663159641","30.842427","0.3816347743","32.0515201445","30.6417531394","39.0922657515","15.85836","0.002007684","9.8063445142","11.6422355149","11.16","0.0042129324","5.3707025142","","8.37037014","3.4513325685","5.2080000336","1.4605445122","2.88","1.84","1.92","","","","1.3715010732","0.1376370402","","0.1998456564","","0.002778177","0.0540190021","0.39194385","0.13922565","","0.0264063715","","0","0.0022540724","","0.000103344","","","0.0000018273","0.000000588","0.0000000353","","","","","1368.8248368256"
"2023-09-09","290.0960144867","","269.829896622","135.5614077785","","110.1332265755","111.6","75.9209439979","0","45.1977677561","29.550936","0.3564975786","32.0515201454","30.6639538619","27.448325314","15.85836","0.00200415","9.8063458479","11.207588209","11.16","0.019820479","5.3616550806","","8.370357864","3.1191695835","5.2080000336","1.4640014512","2.88","1.92","1.92","","","","1.3710211932","0.1504643442","","0.1868816424","","0.0027734547","0.0540026679","0.00139965","0.1392117","","0.0291810017","","0","0.0016848411","","0.000103344","","","0.0000019043","0.000000588","0.0000000169","","","","","1238.6445191638"
