"Service","Relational Database Service($)","Tax($)","EC2-Other($)","OpenSearch Service($)","EC2-Instances($)","Support (Business)($)","ElastiCache($)","CloudWatch($)","Certificate Manager($)","Elastic File System($)","Elastic Load Balancing($)","Managed Streaming for Apache Kafka($)","VPC($)","Elastic Container Service for Kubernetes($)","CIS  Linux 2 Benchmark - Level 2($)","S3($)","EC2 Container Registry (ECR)($)","CloudTrail($)","Secrets Manager($)","Key Management Service($)","FSx($)","Inspector($)","DynamoDB($)","Cost Explorer($)","Lambda($)","SQS($)","SNS($)","CloudFront($)","Service Catalog($)","Athena($)","Glue($)","Fault Injection Simulator($)","Direct Connect($)","CloudWatch Events($)","SES($)","Simple Workflow Service($)","Glacier($)","Step Functions($)","Systems Manager($)","CloudShell($)","CodeArtifact($)","Migration Hub Refactor Spaces($)","X-Ray($)","Location Service($)","Refund($)","Total costs($)"
"2023-06-02","518.2545055364","","204.6209882796","314.8274209641","226.8963312298","","60.7773608716","88.4479403015","","21.979774601","26.3957606279","34.6251879614","21.2835533203","24.552","19.58","12.9954799862","0.3524996467","0","1.6897557492","0.79406688","","","0.07928064","","","0.000026784","0.0017740942","0","0","","0.0022413","","","","","0.0000009033","0.0000020109","0.0000010447","","","","","","","","1578.1559527328"
"2023-06-03","508.797787547","","194.3581269291","314.8350142142","202.737305078","","60.7773608976","87.1984283424","","22.0767891352","26.4079869753","34.619639415","20.6082434759","24.552","16","13.0591267072","0.3527607647","0","1.5566866992","0.79398039","","","0.07928064","","","0.000020088","0.0004941369","0.0002476278","0","","0.00208041","","","","","0.0000006022","0.0000020159","0.0000009681","","","","","","","","1528.8133630597"
"2023-06-04","508.5534170734","","188.8295471012","314.8495115223","153.8409440236","","60.7773608864","61.6586419658","","22.1760976174","26.5616626827","34.6194981357","16.8994694155","24.552","14.4","12.5963119223","0.3528763224","0","1.5398955492","0.79167585","","","0.07928064","","","0.000020088","0.0000630639","0.000656492","0","","0.00146196","","","","","0.0000003011","0.0000020246","0.0000005531","","","","","","","","1443.0803951906"
"2023-06-05","518.0827893902","","204.6568258723","314.8566907108","222.5888688998","","60.7773608986","74.6220310917","","22.2699670416","26.4003839179","34.6236977188","16.9751661894","24.552","19.58","12.6903089768","0.3529392883","0","1.6816135992","0.79561254","","","0.07928064","","","0.00002046","0.0018689943","0.0026858866","0","","0.00191394","","","","","0.0000006022","0.0000019612","0.0000008289","","","","","","","","1555.5920294486"
"2023-06-06","517.7645514775","","204.3669647545","314.8631751632","222.1670515792","","60.7773608834","79.3094633034","","22.3656077891","26.3990396297","34.6229613529","17.0132904854","24.552","19.56","12.7600544491","0.3531500302","0","1.6721554992","0.78506634","","","0.07928064","","","0.000013764","0.0025047623","0.0009785512","0","","0.00057009","","","","","0.000000588","0.0000019469","0.0000002919","","0","","","","","","1559.4152433711"
"2023-06-07","517.9732544985","","203.127166341","314.8702928363","221.9824087179","","60.7773608798","83.6614785952","","22.4673392451","26.3878584806","34.6254356097","16.9883936359","24.552","19.38","12.831272699","0.3532557696","0","1.6726251492","0.77853774","","","0.07928064","","","0.000020088","0.0020340152","0.0014382261","0","","0.00006696","","","","","0.0000002941","0.0000019543","0.0000000316","","","","","","","","1562.5115224071"
"2023-06-08","520.7923278843","","203.0158378206","314.8786585688","221.2539031881","","60.7773607783","88.8950238387","","22.5637357936","26.393335965","34.625239394","17.0092059699","24.552","19.22","12.8860737466","0.3533856652","0","1.6882072992","0.78688263","","","0.0792808704","","","0.000214644","0.0019207724","0.0010267681","0","","0.00133641","","","","","0.000000882","0.0000017652","0.0000006507","","","","","","","","1569.7749613051"
"2023-06-09","524.030506766","","203.2576356479","191.9455301666","222.585935522","","60.7773607464","91.0448571459","","22.6548108614","26.3943794844","34.6232660632","21.8026999922","24.552","19.28","12.9571248143","0.3534668112","0","1.6849243992","0.79296762","","","0.0792808704","","","0.000314712","0.0017336333","0.0031590924","0","","0.00200322","","","","","0.000000882","0.00000194","0.0000010372","","0","","","","","","1458.823961428"
"2023-06-10","508.4515478236","","188.2873882297","129.3580488409","178.1055586191","","60.777360724","61.5217308005","","22.7470072935","26.4017991181","34.6189042278","17.0464300663","24.552","14.38","13.0133599076","0.3534668112","0","1.5489444492","0.79300389","","","0.0792808704","","","0.000167772","0.0000681307","0.0004401167","0","","0.00169167","","","","","0.000000882","0.0000020266","0.0000008538","","","","","","","","1282.0382031237"
"2023-06-11","508.4419469279","","188.3159841841","129.3672783039","196.6662998115","","60.7773607296","66.2292084992","","22.8275491028","26.5681329221","34.6187939217","16.8820466418","24.552","14.4","13.0849971037","0.3534668112","0","1.5488932992","0.79253238","","","0.0792808704","","","0.000154008","0.00093451","0.0012969","0","","0.00168702","","","","","0.000001176","0.0000017751","0.000000789","","","","","","","","1305.5098476872"
"2023-06-12","518.2310763567","","203.7517925819","129.373430919","225.8986623406","","60.7773607538","78.8990851331","","22.9049674129","26.4010348299","34.621864026","16.9822762434","24.552","19.38","13.1775308176","0.35468523","0","1.6828737492","0.79323546","","","0.0792808704","","","0.000140988","0.0017620975","0.0043479985","0","","0.00177816","","","","","0.000001176","0.0000019321","0.0000009001","","0","","","","","","1377.8691899767"
"2023-06-13","518.1395480586","","203.0436522212","129.3824608755","219.7431525837","","60.7773607584","82.8607490325","","22.986957995","26.3966991948","34.6218682092","16.9846910246","24.552","19.64","13.2410922686","0.3558606065","0","1.6753453992","0.79158378","","","0.0792808704","","","0.00008928","0.0019441381","0.00397445","0","","0.00187209","","","","","0.000001176","0.0000018318","0.0000008121","","","","","","","","1375.2801866562"
"2023-06-14","516.1872582212","","199.0632957189","129.3925768823","204.8231409049","","60.7773607614","87.4676681957","","23.0736821527","26.4097392119","34.6249174337","17.4679704363","24.552","17.9","13.3128287508","0.3559773289","0","1.6504771992","0.78487104","","","0.0792808704","","","0.000080352","0.0064200695","0.0030292818","0","","0.00105183","","","","","0.000000882","0.0000021474","0.0000004862","","0","","","","","","1357.9336301572"
"2023-06-15","511.9812583243","","195.5453492993","129.3981850667","183.7683224541","","60.7773608154","88.3175563942","","23.1616744146","26.401373031","34.6248208961","16.968734228","24.552","16.78","13.3909112239","0.3560834856","0","1.6203591492","0.79071888","","","0.0792808704","","","0.000047616","0.0017508967","0.001815198","0","","0.00162006","","","","","0.000000588","0.0000021067","0.0000007381","","0","","","","","","1328.5192257363"
"2023-06-16","514.788411406","","197.731815409","129.4084794309","176.7429298193","","60.7773608165","67.0158161486","","23.250867517","26.4029583388","34.6234590416","17.9156560408","24.552","16.22","13.4614749738","0.3581957925","0","1.6120263492","0.79308759","","","0.0792808704","","","0.000040548","0.0018346499","0.0014568424","0","","0.00184047","","","","","0.000000588","0.0000021233","0.0000008162","","","","","","","","1305.7389955822"
"2023-06-17","519.1620409244","","193.910320666","129.41738104","97.7842388867","","60.7773607926","71.1855513666","","23.3354000529","26.4047717946","34.6269047493","16.9296049884","24.552","15.92","13.524573948","0.360332759","0","1.6175272992","0.79265235","","","0.0792808704","","","0.000020088","0.0014163291","0.0005732127","0","","0.00168144","","","","","0.000000588","0.0000020888","0.0000008518","","","","","","","","1230.3836370865"
"2023-06-18","522.4813051683","","204.5449603776","129.4198144038","92.9919923617","","60.7773612407","82.3893111852","","23.4145155631","26.6020599909","34.6279200642","17.2003774695","24.552","19.6","13.606533307","0.36399263","0","1.7368276992","0.79532517","","","0.0792808704","","","0.000013392","0.0001386701","0.0005928182","0","","0.00201252","","","","","0.000000882","0.0000021005","0.0000007055","","","","","","","","1255.1863385899"
"2023-06-19","516.1606194933","","198.4837179279","129.4234233817","113.7773232557","","60.7773613281","73.8091247114","","23.4894255678","26.4403889449","34.6250370643","17.1235333569","24.552","16.7","13.6912405067","0.3656856004","0","1.6181906995","0.79314897","","","0.0792808724","","","0.000013392","0.0011816235","0.0023538698","","","0.00189534","","","","","0.0000002941","0.0000020013","0.0000007998","","","","","","","","1251.9149490015"
"2023-06-20","509.6979690561","","184.3355490918","129.4294789919","80.2207510199","","60.7773613224","61.5426872512","","23.5670530296","26.4532836109","34.6257916552","17.0305965032","24.552","12.26","13.7541566828","0.36616392","0","1.59073245","0.765385455","","","0.0792808752","","","0.0000383435","0.0019299671","0.0023765982","0","","0.00164238","","","","","0.000000588","0.0000019279","0.0000007398","","0.000002331","","","","","","1181.0542337907"
"2023-06-21","510.9884399927","","188.0661733183","129.4389500146","88.8788154356","","60.777360821","64.2371477665","","23.649959183","26.4660459611","34.6524704487","17.0755898851","24.552","12.72","13.8226762937","0.3695052341","0","1.60078575","0.7572637625","","","0.0792808752","","","0.0000979072","0.0024110122","0.0018659177","0.022134","","0.00095139","","","","","0.000001176","0.0000018461","0.0000004049","","","","","","","","1198.1599283962"
"2023-06-22","508.705703327","","186.3915671657","129.445268562","89.1440142117","","60.7773602579","68.6241218427","","23.7310180828","26.4707890352","34.6285238053","17.0716484919","24.552","12.74","13.8983753597","0.3732969733","0","1.61348955","0.7628130925","","","0.0792808752","","","0.0009134297","0.0023610117","0.0019613137","0.022134","","0.00147219","","","","","0.000000882","0.0000019669","0.000000632","","","","","","","","1199.0381160589"
"2023-06-23","506.447184727","","191.1689679772","129.4542976549","82.8894267255","","60.7773601233","74.6706002439","","23.8118650788","26.6080410078","34.660428448","17.1938804583","24.552","13.4","13.4039708548","0.3791756991","0","1.63016445","0.79578552","","","0.0792808752","","","0.0016536881","0.0047315161","0.0041100786","0.022134","","0.0014043","","","","","0.000001176","0.000002069","0.0000005856","","","","","","","","1201.9564672572"
"2023-06-24","502.2797069034","","181.8409299617","129.4592169703","36.2964754587","","60.7773601163","76.8184807393","","23.8928206019","26.4546431619","34.6261281242","16.97820252","24.552","10.94","13.4790012617","0.3835447998","0","1.57374135","0.79622076","","","0.0792808752","","","0.0016335892","0.0006411903","0.0009678272","0.022134","","0.00136896","","","","","0.000000882","0.0000021302","0.000000602","","","","","","","","1141.2545027853"
"2023-06-25","511.4228887847","","186.0635575488","129.4610290732","36.3003629302","","60.7773600828","84.2246990437","","23.9664981812","26.4469594563","34.6257734393","17.0125217978","24.552","12.46","13.5467262118","0.3848380864","0","1.60795605","0.79644396","","","0.0792808752","","","0.0016361933","0.0012486714","0.0002543108","0.022134","","0.00138756","","","","","0.000001176","0.000002113","0.0000006184","","","","","","","","1163.7555601643"
"2023-06-26","426.8284897634","","183.1049248129","129.4632750807","48.6880794","","60.7773600728","85.5574705749","","24.0417642777","26.4412455677","34.6218410658","17.0931114542","24.552","11.32","13.614531215","0.3877117377","0","1.54711545","0.79536144","","","0.0792808772","","","0.0015773844","0.0083547545","0.001005011","0.022134","","0.00139035","","","","","0.000001176","0.0000021123","0.0000006156","","0.0000013156","","","","","","1088.9480295094"
"2023-06-27","373.8595428819","","186.3870027482","129.4690255663","49.4493596962","","60.7773600625","64.9165569381","0.6975","24.1231205186","26.4207078697","34.625665623","17.2077490838","24.552","13.6","13.6873052904","0.3912772707","0","1.59012795","0.79745394","","","0.0792808776","","","0.0015550205","0.0141038243","0.0009090403","0.022134","","0.00136431","","","","","0.000000882","0.0000020341","0.0000005706","","","","","","","","1022.6711059988"
"2023-06-28","358.6121923889","","187.0002328934","129.4741725661","47.7484830192","","60.777360052","69.5664207694","28.5975","24.2034559768","26.4558834278","34.6262635302","17.4716005795","24.552","13.02","13.7630541741","0.394285533","0","1.6005021","0.7963491","","","0.0792808776","","","0.009573081","0.0092515498","0.0011317221","0.011067","","0.0013764","","","","","0.000000882","0.0000020196","0.000000617","","","","","","","","1038.7714402595"
"2023-06-29","349.8675695926","","179.247276257","129.4747776897","42.4184603728","","60.7773600504","68.5312405213","","24.2823990952","26.7714030795","34.6214323086","19.9077494916","24.552","9.12","13.8335541773","0.3955161456","0","1.443205","0.79662531","","","0.0792808776","","","0.011904405","0.0064264736","0.000943595","0.022134","","0.00140523","","","","","0.000000588","0.0000022018","0.0000006473","","","","","","","","986.1626671099"
"2023-06-30","358.6987034131","","189.4632796155","129.4781585928","50.5354171159","","60.7773600504","62.3693635126","","24.365610802","26.6926917552","34.6252683365","20.3905293955","24.552","11.62","13.9330363755","0.3979043131","0","1.56368805","0.79697964","","","0.0792808776","","","0.0123772204","0.0085605455","0.0006959286","0.011067","","0.00144336","","","","","0.0000008793","0.0000021406","0.000000632","","","","","","","","1010.3734195521"
"2023-07-01","354.8255624271","5641.7","186.0084089673","128.7265865113","22.7678663863","2423.7254476615","60.7773600522","69.4720548366","1488","23.6705187511","26.6668338189","34.5323906618","17.2467831013","24.552","12.72","14.7326489782","0.3874413288","0","1.54636965","0.77250135","","","0.0000012575","","","0.011821458","0.0088164607","0","0","","0.00136896","","","","","0.0000009033","0.0000021149","0.000000632","","0.0000025399","","","","","-169.66","10363.1927888087"
"2023-07-02","351.0440749073","","179.4307110488","128.7431968532","7.0714907829","","60.7773600528","69.5492615524","","23.7608535143","26.8536810275","34.5299268587","17.1776102375","24.552","10.44","14.8167571528","0.3874413288","0","1.4706816","0.7716783","","","0.0660672","","","0.01171322","0.0061604559","0","0","","0.00133455","","","","","0.0000009033","0.0000021964","0.0000006156","","","","","","","","951.4620043582"
"2023-07-03","355.3484076214","","179.4477171063","128.7668381787","55.003274478","","60.7773600434","60.7632056163","","23.8485086568","26.6964666673","34.5306236569","17.078456088","24.552","10.22","14.3082887969","0.3875630592","0","1.4576616","0.77118447","","","0.07928064","","","0.007147664","0.0060638036","0.0000894815","0","","0.00115878","","","","","0.0000009033","0.0000021798","0.000000617","","","","","","","","994.0513001084"
"2023-07-04","358.1975098073","","188.1206761364","128.7745587981","58.2793831545","","60.7773600478","72.644047441","","23.9381563985","26.686191218","34.5611476458","17.1479746265","24.552","13.7","14.3927211313","0.3879249282","0","1.56973125","0.77010474","","","0.07928064","","","0.004064886","0.0089109265","0.0001743785","0","","0.00133827","","","","","0.0000009033","0.000002182","0.0000006189","","0.0000024956","","","","","","1024.5932626242"
"2023-07-05","357.7044898158","","188.8794143567","128.7761778461","57.1509748258","","60.777360057","78.0763178844","","24.0293217831","26.6679679349","34.5333474201","17.2559799737","24.552","13.46","1.7768594226","0.3891349368","0","1.5824304","0.77202984","","","0.079280868","","","0.004074944","0.008793656","0.000939426","0","","0.00133548","","","","","0.0000009033","0.0000021375","0.0000006034","","","","","","","","1016.4782345152"
"2023-07-06","352.3445402166","","186.1645759404","128.7747782064","55.3933404836","","60.7773600726","80.6656569772","","24.1184586629","26.6621643503","34.5435015473","17.3278145588","24.552","12.84","1.8428867065","0.3899720417","0","1.49206005","0.76324971","","","0.079280868","","","0.002952641","0.007101126","0.0010030815","0","","0.00088815","","","","","0.0000009033","0.0000014812","0.0000003885","","0.0000040329","","","","","","1008.7435921967"
